Test_ID,Date_Time,Load_Percent,Input_Voltage_V,Input_Current_A,Input_Power_kW,Output_Voltage_V,Output_Current_A,Output_Power_kW,Efficiency_Percent,Power_Factor,Temperature_C,Switching_Freq_Hz,Loss_kW,Remarks
E1501,2024-03-24 18:00:00,100,12463,41.7,520.4,481,1042.6,500.5,96.16,0.961,99.1,10040,19.99,High load test
E1502,2024-03-24 18:01:00,100,12496,41.8,520.8,476,1044.8,501.5,96.28,1.003,98.1,9783,19.37,High load test
E1503,2024-03-24 19:02:00,100,12517,41.7,520.5,479,1045.2,501.7,96.40,1.029,102.2,10282,18.75,High load test
E1504,2024-03-24 19:03:00,100,12424,41.8,521.3,476,1046.2,502.2,96.34,0.979,101.1,9740,19.08,High load test
E1505,2024-03-24 19:04:00,100,12445,41.9,521.9,480,1044.1,501.2,96.03,0.998,96.1,10388,20.72,High load test
E1506,2024-03-24 20:05:00,100,12476,41.8,520.7,479,1044.8,501.5,96.32,0.963,96.7,9617,19.17,High load test
E1507,2024-03-24 20:06:00,100,12495,41.8,521.3,480,1047.3,502.7,96.42,1.007,100.0,10346,18.65,High load test
E1508,2024-03-24 21:07:00,100,12449,41.8,521.1,482,1047.8,502.9,96.52,0.967,97.0,10138,18.12,High load test
E1509,2024-03-24 21:08:00,100,12480,41.8,521.1,481,1041.2,499.8,95.91,0.966,100.3,9893,21.32,High load test
E1510,2024-03-24 21:09:00,100,12456,41.7,520.1,481,1038.4,498.4,95.83,0.952,97.4,9647,21.67,High load test
E1511,2024-03-24 22:10:00,100,12457,41.9,522.0,477,1045.3,501.7,96.12,0.990,96.2,9591,20.25,High load test
E1512,2024-03-24 22:11:00,100,12460,41.8,521.3,485,1045.0,501.6,96.22,1.014,96.2,9579,19.73,High load test
E1513,2024-03-24 22:12:00,100,12436,41.8,521.1,477,1047.9,503.0,96.52,0.986,97.6,10052,18.13,High load test
E1514,2024-03-24 23:13:00,100,12436,41.9,522.0,481,1044.0,501.1,96.00,0.980,98.5,9757,20.87,High load test
E1515,2024-03-24 23:14:00,100,12463,41.8,521.4,476,1043.7,501.0,96.09,0.957,95.3,10125,20.40,High load test
E1516,2024-03-24 24:15:00,100,12518,41.8,521.8,480,1044.4,501.3,96.07,0.970,101.7,10014,20.51,High load test
E1517,2024-03-24 24:16:00,100,12516,41.7,520.1,478,1042.3,500.3,96.19,0.964,96.8,9620,19.83,High load test
E1518,2024-03-24 24:17:00,100,12470,41.8,520.7,484,1040.7,499.5,95.94,1.025,96.4,10277,21.16,High load test
E1519,2024-03-24 25:18:00,100,12503,41.7,520.3,482,1040.3,499.3,95.97,0.962,98.3,9812,20.95,High load test
E1520,2024-03-24 25:19:00,100,12504,41.8,520.7,480,1039.6,499.0,95.84,0.992,95.7,9645,21.64,High load test
E1521,2024-03-24 25:20:00,100,12486,41.8,521.6,482,1044.4,501.3,96.10,0.981,97.2,9718,20.33,High load test
E1522,2024-03-24 26:21:00,100,12507,41.7,520.5,482,1039.2,498.8,95.83,0.998,96.7,9518,21.72,High load test
E1523,2024-03-24 26:22:00,100,12462,41.8,520.9,483,1042.5,500.4,96.07,1.017,95.6,9788,20.47,High load test
E1524,2024-03-24 27:23:00,100,12450,41.8,520.9,475,1045.0,501.6,96.29,0.969,99.9,9998,19.31,High load test
E1525,2024-03-24 27:24:00,100,12514,41.8,520.9,477,1047.3,502.7,96.51,0.996,98.6,10318,18.16,High load test
E1526,2024-03-24 27:25:00,100,12520,41.7,520.2,475,1040.5,499.4,96.01,0.998,95.6,9641,20.76,High load test
E1527,2024-03-24 28:26:00,100,12516,41.7,520.6,477,1041.2,499.8,96.01,0.967,102.0,9566,20.79,High load test
E1528,2024-03-24 28:27:00,100,12504,41.8,521.6,476,1041.4,499.9,95.84,0.959,100.7,10109,21.70,High load test
E1529,2024-03-24 28:28:00,100,12518,41.8,521.7,484,1040.8,499.6,95.75,0.971,97.8,9574,22.15,High load test
E1530,2024-03-24 29:29:00,100,12443,41.7,520.5,481,1041.9,500.1,96.08,0.997,102.8,9575,20.39,High load test
E1531,2024-03-24 29:30:00,100,12436,41.9,521.9,479,1047.2,502.6,96.30,0.961,100.4,10016,19.30,High load test
E1532,2024-03-24 30:31:00,100,12470,41.8,521.3,476,1046.6,502.4,96.38,0.970,99.8,9664,18.88,High load test
E1533,2024-03-24 30:32:00,100,12453,41.8,521.3,481,1041.6,500.0,95.90,0.958,100.4,10419,21.36,High load test
E1534,2024-03-24 30:33:00,100,12461,41.8,521.8,481,1048.6,503.3,96.46,1.015,97.6,10449,18.47,High load test
E1535,2024-03-24 31:34:00,100,12487,41.8,521.2,480,1045.6,501.9,96.29,0.952,96.9,10363,19.36,High load test
E1536,2024-03-24 31:35:00,100,12496,41.8,520.8,484,1040.4,499.4,95.88,0.989,101.8,9940,21.46,High load test
E1537,2024-03-25 08:36:00,100,12516,41.8,521.6,483,1046.0,502.1,96.25,1.028,99.4,9722,19.55,High load test
E1538,2024-03-25 08:37:00,100,12506,41.9,521.9,482,1048.1,503.1,96.39,1.023,100.4,10002,18.83,High load test
E1539,2024-03-25 08:38:00,100,12487,41.8,521.4,483,1046.7,502.4,96.37,0.982,101.0,9795,18.94,High load test
E1540,2024-03-25 09:39:00,100,12442,41.7,520.2,484,1045.0,501.6,96.43,0.964,96.1,10177,18.57,High load test
E1541,2024-03-25 09:40:00,100,12520,41.8,521.3,482,1043.2,500.7,96.05,0.996,98.8,9579,20.59,High load test
E1542,2024-03-25 09:41:00,100,12488,41.8,521.6,475,1048.8,503.4,96.52,1.017,98.3,9966,18.18,High load test
E1543,2024-03-25 10:42:00,100,12488,41.7,520.1,482,1044.2,501.2,96.38,0.977,100.8,10068,18.82,High load test
E1544,2024-03-25 10:43:00,100,12493,41.8,521.1,479,1046.1,502.1,96.36,0.997,98.7,10124,18.95,High load test
E1545,2024-03-25 10:44:00,100,12506,41.7,520.4,484,1040.3,499.3,95.95,0.996,98.9,9592,21.06,High load test
E1546,2024-03-25 11:45:00,100,12428,41.8,521.2,476,1042.1,500.2,95.98,1.012,100.5,10226,20.97,High load test
E1547,2024-03-25 11:46:00,100,12448,41.7,520.3,477,1039.9,499.1,95.93,0.969,101.3,9831,21.16,High load test
E1548,2024-03-25 12:47:00,100,12502,41.8,521.6,485,1043.8,501.0,96.06,1.006,95.2,10298,20.54,High load test
E1549,2024-03-25 12:48:00,100,12456,41.8,521.7,481,1041.9,500.1,95.85,0.967,100.7,9538,21.65,High load test
E1550,2024-03-25 12:49:00,100,12498,41.9,522.0,485,1041.1,499.7,95.74,1.012,102.6,9582,22.24,High load test
E1551,2024-03-25 13:50:00,100,12436,41.9,522.0,480,1043.4,500.8,95.95,1.002,97.1,10484,21.15,High load test
E1552,2024-03-25 13:51:00,100,12451,41.8,521.5,482,1045.5,501.9,96.23,0.953,98.4,10267,19.64,High load test
E1553,2024-03-25 13:52:00,100,12462,41.9,522.0,482,1046.9,502.5,96.27,0.958,98.8,9758,19.47,High load test
E1554,2024-03-25 14:53:00,100,12480,41.7,520.5,480,1038.3,498.4,95.75,0.952,95.4,9899,22.12,High load test
E1555,2024-03-25 14:54:00,100,12505,41.7,520.5,476,1041.8,500.1,96.07,1.017,99.0,10332,20.46,High load test
E1556,2024-03-25 15:55:00,100,12445,41.7,520.3,478,1045.1,501.6,96.42,1.029,95.0,10202,18.65,High load test
E1557,2024-03-25 15:56:00,100,12442,41.7,520.4,477,1043.0,500.6,96.20,1.007,96.1,9539,19.79,High load test
E1558,2024-03-25 15:57:00,100,12482,41.7,520.3,480,1042.4,500.3,96.16,0.987,101.0,9844,19.96,High load test
E1559,2024-03-25 16:58:00,100,12434,41.7,520.6,479,1042.6,500.5,96.13,0.969,100.0,10180,20.15,High load test
E1560,2024-03-25 16:59:00,100,12484,41.9,521.9,475,1042.5,500.4,95.89,1.025,102.8,9503,21.47,High load test
E1561,2024-03-25 16:00:00,100,12421,41.7,520.3,477,1041.4,499.9,96.07,1.018,96.7,10386,20.46,High load test
E1562,2024-03-25 17:01:00,100,12432,41.7,520.5,477,1038.4,498.4,95.76,1.018,101.5,10066,22.08,High load test
E1563,2024-03-25 17:02:00,100,12451,41.8,521.6,480,1043.9,501.1,96.06,1.008,95.6,10209,20.54,High load test
E1564,2024-03-25 18:03:00,100,12471,41.8,521.8,482,1042.9,500.6,95.93,1.024,101.7,9681,21.25,High load test
E1565,2024-03-25 18:04:00,100,12432,41.8,521.1,476,1039.6,499.0,95.77,0.961,98.0,9505,22.04,High load test
E1566,2024-03-25 18:05:00,100,12500,41.8,521.2,484,1047.3,502.7,96.46,0.956,98.0,10477,18.48,High load test
E1567,2024-03-25 19:06:00,100,12478,41.8,521.1,482,1044.1,501.2,96.17,0.950,101.7,9892,19.95,High load test
E1568,2024-03-25 19:07:00,100,12434,41.8,521.3,485,1040.8,499.6,95.84,0.993,103.0,9677,21.67,High load test
E1569,2024-03-25 19:08:00,100,12466,41.9,521.9,478,1049.0,503.5,96.48,1.016,95.5,10020,18.39,High load test
E1570,2024-03-25 20:09:00,100,12460,41.8,521.2,481,1041.8,500.1,95.95,1.002,102.8,10158,21.09,High load test
E1571,2024-03-25 20:10:00,100,12508,41.8,520.8,484,1039.9,499.1,95.84,1.003,98.9,10365,21.65,High load test
E1572,2024-03-25 21:11:00,100,12436,41.8,521.5,480,1045.9,502.0,96.27,0.976,101.9,9820,19.44,High load test
E1573,2024-03-25 21:12:00,100,12516,41.8,521.3,482,1040.7,499.5,95.83,1.007,101.4,10345,21.72,High load test
E1574,2024-03-25 21:13:00,100,12485,41.7,520.5,475,1042.9,500.6,96.18,1.019,100.9,10090,19.90,High load test
E1575,2024-03-25 22:14:00,100,12442,41.8,521.2,478,1043.0,500.7,96.06,0.998,95.2,9867,20.52,High load test
E1576,2024-03-25 22:15:00,100,12477,41.8,521.5,476,1044.1,501.2,96.11,0.957,99.8,9860,20.30,High load test
E1577,2024-03-25 22:16:00,100,12443,41.8,520.9,482,1047.2,502.7,96.49,0.973,96.0,9750,18.27,High load test
E1578,2024-03-25 23:17:00,100,12434,41.8,521.1,477,1039.3,498.8,95.73,1.018,96.6,10387,22.25,High load test
E1579,2024-03-25 23:18:00,100,12518,41.8,521.5,481,1045.7,501.9,96.25,0.984,101.0,9635,19.55,High load test
E1580,2024-03-25 24:19:00,100,12497,41.8,521.4,480,1047.0,502.6,96.38,0.987,97.1,10306,18.86,High load test
E1581,2024-03-25 24:20:00,100,12453,41.8,521.0,482,1040.8,499.6,95.90,1.002,97.1,10385,21.38,High load test
E1582,2024-03-25 24:21:00,100,12471,41.8,520.8,481,1038.7,498.6,95.75,1.001,95.3,10041,22.15,High load test
E1583,2024-03-25 25:22:00,100,12461,41.8,521.5,479,1047.6,502.8,96.41,0.991,102.7,9807,18.71,High load test
E1584,2024-03-25 25:23:00,100,12426,41.8,521.7,480,1043.2,500.7,95.98,0.954,98.6,10021,21.00,High load test
E1585,2024-03-25 25:24:00,100,12517,41.7,520.4,483,1045.4,501.8,96.42,0.956,97.0,9656,18.62,High load test
E1586,2024-03-25 26:25:00,100,12423,41.7,520.5,478,1042.2,500.3,96.11,0.994,97.8,10072,20.27,High load test
E1587,2024-03-25 26:26:00,100,12483,41.8,520.8,482,1046.5,502.3,96.45,0.994,95.4,9811,18.46,High load test
E1588,2024-03-25 27:27:00,100,12515,41.7,520.0,477,1045.2,501.7,96.48,1.011,98.7,10188,18.31,High load test
E1589,2024-03-25 27:28:00,100,12489,41.8,520.8,481,1045.2,501.7,96.32,1.005,99.5,9508,19.15,High load test
E1590,2024-03-25 27:29:00,100,12438,41.8,521.9,480,1043.6,500.9,95.99,0.991,101.8,9926,20.94,High load test
E1591,2024-03-25 28:30:00,100,12498,41.8,520.7,480,1041.5,499.9,96.01,0.962,97.4,9718,20.80,High load test
E1592,2024-03-25 28:31:00,100,12437,41.8,521.3,478,1041.9,500.1,95.94,0.963,97.2,9851,21.19,High load test
E1593,2024-03-25 28:32:00,100,12444,41.9,522.0,483,1042.3,500.3,95.85,1.012,101.1,10109,21.67,High load test
E1594,2024-03-25 29:33:00,100,12469,41.8,521.8,476,1047.5,502.8,96.37,0.975,100.6,9908,18.96,High load test
E1595,2024-03-25 29:34:00,100,12437,41.8,521.2,483,1046.3,502.2,96.35,1.012,100.7,9581,19.05,High load test
E1596,2024-03-25 30:35:00,100,12423,41.8,520.8,477,1045.1,501.7,96.32,0.998,95.2,10172,19.17,High load test
E1597,2024-03-25 30:36:00,100,12479,41.7,520.0,484,1041.3,499.8,96.12,0.997,102.2,10442,20.19,High load test
E1598,2024-03-25 30:37:00,100,12468,41.8,520.8,482,1043.9,501.1,96.22,0.966,100.2,10100,19.70,High load test
E1599,2024-03-25 31:38:00,100,12475,41.8,521.2,482,1043.8,501.0,96.13,0.990,101.4,9856,20.19,High load test
E1600,2024-03-25 31:39:00,100,12472,41.7,520.2,484,1037.7,498.1,95.74,0.955,95.5,10071,22.16,High load test
